dataset_index,full_name,pdes,neo,a,e,i,moid,diameter,E_M_useful_kg,sigma_M_kg,value_usd,comp_class,value_per_kg,total_mass_kg,dv_out_kms,cargo_LLO_kg,dry_mass_kg,prop_mass_kg,tof_out_days,loiter_days,tof_ret_days,mission_time_days,mission_cost_usd,revenue_LLO_usd,net_cost_usd,direct_cost_usd,feasible,verdict,profit_usd,direct_minus_mining_usd,total_time_years
490702,490703 (2010 PF41),490703,N,3.134896945194024,0.4031409137402686,9.346832358134945,0.876886,1.335,0.0,0.0,0.0,S,0.0,3388529910055.0703,8.4436313070385,363178.09712570184,55000.0,823558.9464411107,474.5762711864407,49.52542372881356,928.7118644067797,1452.813559322034,883730246.7019705,0.0,883730246.7019705,1064029320.5443302,True,mining_cheaper_than_direct,-883730246.7019705,180299073.84235978,3.9775867469460207
606224,       (2010 KV7),2010 KV7,Y,1.214105985758994,0.218541730910739,0.3144854601972688,0.00125259,0.013,0.0,0.0,0.0,S,0.0,3128942.507171338,3.531926210988742,421334.0447416837,55000.0,101672.84534054557,330.50847457627117,742.8813559322034,372.08474576271186,1445.4745762711864,161693993.29237643,0.0,161693993.29237643,1211308324.664079,True,mining_cheaper_than_direct,-161693993.29237643,1049614331.3717026,3.957493706423508
27896, 27897 (1996 NF4),27897,N,2.959694794678192,0.1161741838755315,7.931504657342798,1.63192,5.459,0.0,0.0,0.0,S,0.0,231689743769265.9,6.545251653641444,345702.4021997672,55000.0,1171154.5313980796,416.9491525423729,792.4067796610169,805.0169491525423,2014.3728813559321,1231398131.5406106,0.0,1231398131.5406106,1019772403.573642,True,direct_cheaper_than_mining,-1231398131.5406106,-211625727.96696854,5.515052378797898
269395,269396 (2009 QQ60),269396,N,2.761301036437622,0.2779932951760333,24.50451862882647,1.06833,1.571,0.0,0.0,0.0,S,0.0,5521995920578.398,5.785169216682943,345558.57967196143,55000.0,2125426.44311088,561.0169491525423,2278.169491525424,681.3220338983051,3520.508474576271,2185868531.811047,0.0,2185868531.811047,1019408175.3298674,True,direct_cheaper_than_mining,-2185868531.811047,-1166460356.4811797,9.638626898223876
390,   391 Ingeborg (1894 BE),391,N,2.320185489930026,0.3054205811334444,23.20080733152176,0.644476,15.751,0.0,0.0,0.0,S,0.0,5565342809986100.0,10.397555753491503,339944.07100251067,55000.0,1252641.9571307118,589.8305084745763,0.0,495.77966101694915,1085.6101694915255,1312902506.657795,0.0,1312902506.657795,1005189522.2194645,True,direct_cheaper_than_mining,-1312902506.657795,-307712984.4383304,2.972238657060987
95897, 95898 (2003 HQ16),95898,N,2.402946058451093,0.07992228452025,23.47494935692059,1.22817,2.014,0.0,0.0,0.0,S,0.0,11634451807365.568,7.124311406166979,330623.6237057219,55000.0,1628629.3105667485,474.5762711864407,1337.186440677966,433.93220338983053,2245.694915254237,1688968065.4633462,0.0,1688968065.4633462,981585639.0038395,True,direct_cheaper_than_mining,-1688968065.4633462,-707382426.4595068,6.14837759138737
4141,  4142 Dersu-Uzala (1981 KE),4142,N,1.91134090329293,0.1514792733417624,26.4948768546845,0.704689,,0.0,0.0,0.0,S,0.0,794338441734414.9,3.891572681671409,335334.17973137187,55000.0,1794325.9712968692,272.8813559322034,1386.7118644067796,310.2372881355932,1969.8305084745762,1854699191.0988991,0.0,1854699191.0988991,993515046.5493774,True,direct_cheaper_than_mining,-1854699191.0988991,-861184144.5495217,5.393102008143946
117083,117084 (2004 LD17),117084,N,2.382694598145749,0.0959995428260012,23.52272551048313,1.25049,2.059,0.0,0.0,0.0,S,0.0,12431873038113.78,5.871652213654778,338840.39397927705,55000.0,1507265.2075926247,474.5762711864407,1386.7118644067796,310.2372881355932,2171.5254237288136,1567578718.7558038,0.0,1567578718.7558038,1002394477.8686265,True,direct_cheaper_than_mining,-1567578718.7558038,-565184240.8871773,5.945312590633302
24029, 24030 (1999 RT206),24030,N,3.13560144719921,0.119079149402939,13.20106498663163,1.79156,8.547,0.0,0.0,0.0,S,0.0,889218804458777.9,7.83413827594471,343536.95606970007,55000.0,1129268.7781547618,445.7627118644068,2030.5423728813557,805.0169491525423,3281.3220338983047,1189503666.060618,0.0,1189503666.060618,1014288445.9977602,True,direct_cheaper_than_mining,-1189503666.060618,-175215220.06285775,8.98377011334238
31344, 31345 (1998 PG),31345,Y,2.015499948035731,0.3913356523816695,6.503075195473945,0.234118,,0.0,0.0,0.0,S,0.0,2398863743697.305,2.160405583558808,383663.73721183924,55000.0,368345.5345276819,186.4406779661017,2080.0677966101694,310.2372881355932,2576.7457627118642,428422150.3988637,0.0,428422150.3988637,1115908875.333199,True,mining_cheaper_than_direct,-428422150.3988637,687486724.9343354,7.054745414679984
3823,  3824 Brendalee (1929 TK),3824,N,2.254489061978776,0.2366201090546855,2.79790996061187,0.73879,5.183,0.0,0.0,0.0,S,0.0,198294721131161.9,5.678490612631288,371114.6966583833,55000.0,473505.5473962105,244.0677966101695,0.0,495.77966101694915,739.8474576271186,533604036.5500689,0.0,533604036.5500689,1084128631.5037029,True,mining_cheaper_than_direct,-533604036.5500689,550524594.953634,2.0255919442220907
3121,  3122 Florence (1981 ET3),3122,Y,1.768889519195135,0.4230601080379949,22.14239435088466,0.0441982,4.9,0.0,0.0,0.0,S,0.0,167554372792990.78,7.087022850968314,358134.92051585024,55000.0,1413298.226181646,330.50847457627117,1733.3898305084745,495.77966101694915,2559.6779661016944,1473592192.2126918,0.0,1473592192.2126918,1051257556.7068025,True,direct_cheaper_than_mining,-1473592192.2126918,-422334635.5058893,7.0080163342962205
89354, 89355 (2001 VS78),89355,Y,1.786970920348227,0.3082181139176841,22.66682165848519,0.444759,2.038,0.0,0.0,0.0,S,0.0,12055356709083.39,4.948506205653859,351272.8463452474,55000.0,1156850.4281473225,388.135593220339,1981.0169491525423,433.93220338983053,2803.084745762712,1217091053.036377,0.0,1217091053.036377,1033879463.9841847,True,direct_cheaper_than_mining,-1217091053.036377,-183211589.0521922,7.674427777584427
99120, 99121 (2001 FK74),99121,N,2.550829085223314,0.0450725119510742,23.22918744162467,1.43389,3.977,0.0,0.0,0.0,S,0.0,89584793986454.48,5.767591230914636,336212.1145226206,55000.0,1504575.0161296958,474.5762711864407,792.4067796610169,372.08474576271186,1639.0677966101696,1564887967.7330508,0.0,1564887967.7330508,995738402.320158,True,direct_cheaper_than_mining,-1564887967.7330508,-569149565.4128928,4.487523057112032
41433, 41434 (2000 GB82),41434,N,1.635492560126398,0.0613003654513566,14.14119884201156,0.54272,1.345,0.0,0.0,0.0,S,0.0,3465248461357.7246,3.604609303811473,373314.51234818774,55000.0,496020.4146106744,215.25423728813558,396.20338983050846,248.38983050847457,859.8474576271186,556123586.8569134,0.0,556123586.8569134,1089699629.438097,True,mining_cheaper_than_direct,-556123586.8569134,533576042.58118355,2.354134038677943
337065,337066 (1998 BM10),337066,N,2.41988931021952,0.3675151330737634,24.12664574960085,0.607417,,0.0,0.0,0.0,S,0.0,12589415888150.42,8.45262768307087,350742.65608622204,55000.0,2765255.128130642,272.8813559322034,2723.8983050847455,619.4745762711864,3616.2542372881353,2825830301.1972938,0.0,2825830301.1972938,1032536765.6610678,True,direct_cheaper_than_mining,-2825830301.1972938,-1793293535.5362258,9.900764510029118
527657,       (2001 JV1),2001 JV1,Y,1.704629283696115,0.4354741186549727,6.629463444765718,0.0222904,,0.0,0.0,0.0,S,0.0,8317744591.543758,5.11586045173454,394706.2950343002,55000.0,365503.1345222333,532.2033898305085,1040.0338983050847,619.4745762711864,2191.7118644067796,425579159.1742139,0.0,425579159.1742139,1143873975.8207002,True,mining_cheaper_than_direct,-425579159.1742139,718294816.6464863,6.000580053132866
58409, 58410 (1995 YS),58410,N,2.269804799265517,0.1770571796121948,25.48799459410954,0.927448,2.451,0.0,0.0,0.0,S,0.0,20969953145803.074,8.604841146675401,342233.248869765,55000.0,1578568.5328652412,330.50847457627117,2476.271186440678,495.77966101694915,3302.559322033898,1638896875.1200771,0.0,1638896875.1200771,1010986828.4342728,True,direct_cheaper_than_mining,-1638896875.1200771,-627910046.6858044,9.041914639380966
4819,  4820 Fay (1985 RZ),4820,N,2.857335016403536,0.3521301472440396,12.44431690062278,0.9128,8.599,0.0,0.0,0.0,S,0.0,905547786209134.8,7.524687907201988,349121.8403692656,55000.0,1021279.1930261988,820.3389830508474,1782.915254237288,310.2372881355932,2913.4915254237285,1081491619.0983484,0.0,1081491619.0983484,1028432075.8668053,True,direct_cheaper_than_mining,-1081491619.0983484,-53059543.231543064,7.976705066184062
1133,  1134 Kepler (1929 SA),1134,N,2.677281961568335,0.4693285838310759,15.31392264306541,0.430549,,0.0,0.0,0.0,S,0.0,173782315925444.3,7.802776853980147,355458.93333440006,55000.0,692518.514558731,877.9661016949153,1535.2881355932202,495.77966101694915,2909.033898305084,752662558.4097592,0.0,752662558.4097592,1044480662.1108508,True,mining_cheaper_than_direct,-752662558.4097592,291818103.70109165,7.96450074826854
96583, 96584 (1998 VG53),96584,N,3.086807300990018,0.3017617565433987,8.977525407492276,1.18966,2.820,0.0,0.0,0.0,S,0.0,31938524693292.11,6.638322782866839,351109.42912754155,55000.0,974731.701434845,589.8305084745763,2030.5423728813557,310.2372881355932,2930.610169491525,1034934445.6287434,0.0,1034934445.6287434,1033465612.5026704,True,direct_cheaper_than_mining,-1034934445.6287434,-1468833.1260730028,8.023573359319712
3799,  3800 Karayusuf (1984 AB),3800,N,1.5778976950599,0.0756590040417153,14.8480492209233,0.485293,1.624,0.0,0.0,0.0,S,0.0,6099940531197.392,4.335820453136236,368885.92087870435,55000.0,622081.6856129731,388.135593220339,1040.0338983050847,248.38983050847457,1676.5593220338983,682211078.6035806,0.0,682211078.6035806,1078484292.6064181,True,mining_cheaper_than_direct,-682211078.6035806,396273214.00283754,4.5901692595041705
73356, 73357 (2002 KB),73357,N,1.926874003583042,0.0940894138299491,26.68123604269364,0.759065,2.286,0.0,0.0,0.0,S,0.0,17013599469521.53,5.261868226632654,343970.3358854122,55000.0,1260733.9142624442,301.6949152542373,0.0,433.93220338983053,735.6271186440679,1320996146.916611,0.0,1320996146.916611,1015385973.4266855,True,direct_cheaper_than_mining,-1320996146.916611,-305610173.4899255,2.0140372858153808
4557,  4558 Janesick (1988 NF),4558,N,2.197733176479968,0.3623900309937834,22.18648175638114,0.593034,,0.0,0.0,0.0,S,0.0,1584913558123782.0,4.780034839424265,344552.34280007635,55000.0,1249685.2073884318,445.7627118644068,1485.7627118644068,495.77966101694915,2427.3050847457625,1309945141.9115686,0.0,1309945141.9115686,1016859896.5987153,True,direct_cheaper_than_mining,-1309945141.9115686,-293085245.31285334,6.6455991368809375
457,   458 Hercynia (1900 FK),458,N,2.992953325305515,0.2416917523202853,12.65385496571738,1.32145,36.698,0.0,0.0,0.0,S,0.0,7.038736628884082e+16,6.97115351986523,348828.79558557813,55000.0,1019082.6607950227,330.50847457627117,1238.135593220339,372.08474576271186,1940.7288135593221,1079294629.9884682,0.0,1079294629.9884682,1027689944.6545523,True,direct_cheaper_than_mining,-1079294629.9884682,-51604685.33391583,5.313425909813339
41332, 41333 (1999 XL238),41333,N,2.566871007736498,0.1677967932463694,16.04670926629435,1.14126,3.390,0.0,0.0,0.0,S,0.0,55483854088661.836,7.145249188617258,346809.1626696365,55000.0,1036765.0768113985,359.3220338983051,0.0,743.1694915254237,1102.491525423729,1096980723.947375,0.0,1096980723.947375,1022575256.7036057,True,direct_cheaper_than_mining,-1096980723.947375,-74405467.2437694,3.0184572906878273
2034,  2035 Stearns (1973 SC),2035,N,1.883901415976698,0.131561067695012,27.75209142622497,0.629586,4.824,0.0,0.0,0.0,S,0.0,159878263930187.38,3.920476345206729,327622.30250194477,55000.0,1750607.6833514273,359.3220338983051,1881.966101694915,372.08474576271186,2613.3728813559323,1810971809.7495644,0.0,1810971809.7495644,973984841.2169194,True,direct_cheaper_than_mining,-1810971809.7495644,-836986968.532645,7.155025000290027
24241, 24242 (1999 XY100),24242,N,2.170390888966069,0.2643544600685898,4.728870462324196,0.582999,2.908,0.0,0.0,0.0,S,0.0,35022789422055.434,7.070660815077187,381954.1526145469,55000.0,481762.9555345812,416.9491525423729,2327.694915254237,557.6271186440678,3302.2711864406774,541863162.2293323,0.0,541863162.2293323,1111579379.773944,True,mining_cheaper_than_direct,-541863162.2293323,569716217.5446116,9.041125767120267
5533,  5534 (1941 UN),5534,N,2.758016653273244,0.336949799283034,7.488180829005182,0.850956,8.501,0.0,0.0,0.0,S,0.0,874938595947287.2,5.79576395759523,363751.56019991,55000.0,895443.6212435095,532.2033898305085,495.2542372881356,681.3220338983051,1708.7796610169491,955629873.516728,0.0,955629873.516728,1065481606.5775065,True,mining_cheaper_than_direct,-955629873.516728,109851733.0607785,4.678383739950579
162780,162781 (2000 XL44),162781,Y,2.224331079350968,0.4273465817297367,10.04428611965064,0.291265,,0.0,0.0,0.0,S,0.0,1584913558123.7766,6.888283213214196,373080.54896653973,55000.0,437113.124843158,647.457627118644,0.0,433.93220338983053,1081.3898305084745,497204044.3731254,0.0,497204044.3731254,1089107120.9284408,True,mining_cheaper_than_direct,-497204044.3731254,591903076.5553155,2.9606839986542766
124212,124213 (2001 OX106),124213,N,2.153398747910394,0.2250878872185382,3.190623845936365,0.654606,1.387,0.0,0.0,0.0,S,0.0,3800116487726.3887,5.957748144642625,373323.6119507059,55000.0,459862.1371634621,244.0677966101695,693.3559322033898,248.38983050847457,1185.8135593220338,519957788.4879921,0.0,519957788.4879921,1089722674.0354548,True,mining_cheaper_than_direct,-519957788.4879921,569764885.5474627,3.246580586781749
1138,  1139 Atami (1929 XE),1139,N,1.947284153346848,0.2558074990229326,13.08600297018681,0.4704,,0.0,0.0,0.0,S,0.0,1794756688916332.5,7.3721452769006195,368392.9190969793,55000.0,607857.0438070473,330.50847457627117,940.9830508474575,557.6271186440678,1829.1186440677966,667983478.0721592,0.0,667983478.0721592,1077235773.5053074,True,mining_cheaper_than_direct,-667983478.0721592,409252295.43314826,5.007853919419019
139055,139056 (2001 FY),139056,Y,1.885869373380151,0.3273672430923211,4.733462527949955,0.273813,0.32,0.0,0.0,0.0,S,0.0,46667814326.349754,5.520927122513388,392458.4172379677,55000.0,361547.06552321743,503.3898305084746,1881.966101694915,186.54237288135593,2571.8983050847455,421622267.31284624,0.0,421622267.31284624,1138181261.3727672,True,mining_cheaper_than_direct,-421622267.31284624,716558994.059921,7.041473798999988
103130,103131 (1999 XK197),103131,N,2.165236917387482,0.0752849077119736,8.34083027495136,1.03685,1.731,0.0,0.0,0.0,S,0.0,7386840641708.398,6.51363873654484,372032.894552099,55000.0,681616.8244200705,359.3220338983051,544.7796610169491,372.08474576271186,1276.1864406779662,741758600.7195499,0.0,741758600.7195499,1086453952.9353857,True,mining_cheaper_than_direct,-741758600.7195499,344695352.2158358,3.4940080511374845
30855, 30856 (1991 XE),30856,N,1.826903757818198,0.1081976733628682,26.65474367998609,0.752078,3.441,0.0,0.0,0.0,S,0.0,58025854436878.5,4.627786742586223,340105.500986013,55000.0,1578081.7612772381,272.8813559322034,891.457627118644,310.2372881355932,1474.5762711864406,1638410002.2835839,0.0,1638410002.2835839,1005598341.0622472,True,direct_cheaper_than_mining,-1638410002.2835839,-632811661.2213367,4.037169804754115
28938, 28939 (2000 TO33),28939,N,2.694516845130401,0.018249505331977,20.85279044759769,1.6684,3.935,0.0,0.0,0.0,S,0.0,86776421454651.16,6.991821876050574,343831.673996616,55000.0,1254397.3196294904,416.9491525423729,1634.3389830508474,495.77966101694915,2547.0677966101694,1314658234.2719734,0.0,1314658234.2719734,1015034814.4183908,True,direct_cheaper_than_mining,-1314658234.2719734,-299623419.8535826,6.973491571827979
2077,  2078 Nanking (1975 AD),2078,N,2.368360412004743,0.3749549216483828,20.16766253071853,0.634139,4.639,0.0,0.0,0.0,S,0.0,142180698636805.28,5.645567418454593,343106.99219936784,55000.0,1025943.8801623468,532.2033898305085,297.1525423728813,495.77966101694915,1325.135593220339,1086157276.4894204,0.0,1086157276.4894204,1013199569.3956945,True,direct_cheaper_than_mining,-1086157276.4894204,-72957707.09372592,3.628023526955069
15744, 15745 Yuliya (1991 PM5),15745,Y,1.719804422826365,0.2551256872826826,14.42680681936685,0.295838,,0.0,0.0,0.0,S,0.0,2398863743697.305,5.486932585489176,377422.4813597793,55000.0,556064.9453197012,503.3898305084746,0.0,248.38983050847457,751.7796610169491,616180606.8283277,0.0,616180606.8283277,1100102995.0401347,True,mining_cheaper_than_direct,-616180606.8283277,483922388.211807,2.0582605366651587
427723,427724 (2004 JW31),427724,N,3.129358676515424,0.3388823262357651,17.40036957876894,1.12454,1.488,0.0,0.0,0.0,S,0.0,4692197891012.464,7.8365081640046155,346938.60215417494,55000.0,1302610.7944770954,676.271186440678,0.0,433.93220338983053,1110.2033898305085,1362881737.5223465,0.0,1362881737.5223465,1022903060.1211078,True,direct_cheaper_than_mining,-1362881737.5223465,-339978677.4012387,3.039571224724185
193564,193565 (2001 AJ27),193565,N,2.711599434342305,0.3657713490426263,7.531890795766481,0.72388,2.260,0.0,0.0,0.0,S,0.0,16439660470714.617,7.698664934667943,355342.37652741227,55000.0,643745.322885258,849.1525423728814,693.3559322033898,557.6271186440678,2100.1355932203387,703879221.9124181,0.0,703879221.9124181,1044185483.8675196,True,mining_cheaper_than_direct,-703879221.9124181,340306261.9551015,5.749857886982447
138846,138847 (2000 VE62),138847,Y,1.618857891358399,0.2876132862474021,22.1794623812215,0.156907,0.965,0.0,0.0,0.0,S,0.0,1279821690588.169,14.256654250839416,354134.01838086394,55000.0,2001924.2557939761,445.7627118644068,1287.6610169491526,495.77966101694915,2229.2033898305085,2062340656.0391812,0.0,2062340656.0391812,1041125336.2516855,True,direct_cheaper_than_mining,-2062340656.0391812,-1021215319.7874957,6.103226255525006
59038, 59039 (1998 SS156),59039,N,2.101473749111333,0.0785271770402466,1.826580498636134,0.923582,1.418,0.0,0.0,0.0,S,0.0,4060656180060.822,5.173920750297558,374726.7302620216,55000.0,528852.5911903025,272.8813559322034,1584.8135593220338,495.77966101694915,2353.4745762711864,588962592.52927,0.0,588962592.52927,1093276048.6432817,True,mining_cheaper_than_direct,-588962592.52927,504313456.11401165,6.443462221139456
306804,306805 (2001 QO65),306805,N,2.622806169853391,0.4183867310249205,28.13101143345549,0.698984,1.949,0.0,0.0,0.0,S,0.0,10543942859534.02,5.321975126265761,330367.9120779594,55000.0,2314581.6387451594,388.135593220339,396.20338983050846,928.7118644067797,1713.0508474576272,2375063071.726018,0.0,2375063071.726018,980938053.409888,True,direct_cheaper_than_mining,-2375063071.726018,-1394125018.31613,4.690077611109178
143732,143733 (2003 UB220),143733,N,2.266009592089838,0.2577006044099343,26.94185785954089,0.699071,1.894,0.0,0.0,0.0,S,0.0,9676258241112.018,8.092056073313426,333694.41201789095,55000.0,1355445.654818866,416.9491525423729,1287.6610169491526,495.77966101694915,2200.389830508475,1415727587.5150683,0.0,1415727587.5150683,989362361.1280359,True,direct_cheaper_than_mining,-1415727587.5150683,-426365226.3870324,6.024339029455099
242186,242187 (2003 KR18),242187,Y,2.345495513842937,0.4802910634401527,5.584706749719951,0.233642,0.605,0.0,0.0,0.0,S,0.0,315379637969.2173,5.336950501326891,378567.3561231246,55000.0,482357.1515096969,561.0169491525423,2822.9491525423728,557.6271186440678,3941.5932203389825,542457481.7972108,0.0,542457481.7972108,1103002372.0067132,True,mining_cheaper_than_direct,-542457481.7972108,560544890.2095023,10.791494100859637
53434, 53435 (1999 VM40),53435,Y,2.312464067572973,0.4837384673926621,15.3716983902402,0.204712,,0.0,0.0,0.0,S,0.0,100001284986443.61,7.276341304209883,374089.71526002954,55000.0,816502.6106934715,503.3898305084746,2575.322033898305,557.6271186440678,3636.338983050847,876672443.2364959,0.0,876672443.2364959,1091662818.372799,True,mining_cheaper_than_direct,-876672443.2364959,214990375.13630307,9.955753547024907
91230, 91231 (1999 BP24),91231,N,2.128781200586607,0.0297955248956055,2.211522777409729,1.08008,2.576,0.0,0.0,0.0,S,0.0,24344737854960.402,5.057002657592079,373395.3989602508,55000.0,506300.2678769243,301.6949152542373,544.7796610169491,433.93220338983053,1280.406779661017,566405578.3326427,0.0,566405578.3326427,1089904473.4851744,True,mining_cheaper_than_direct,-566405578.3326427,523498895.15253174,3.5055627095441944
4922,  4923 Clarke (1981 EO27),4923,N,2.145125463866362,0.2018463152368596,6.675301562100123,0.710568,3.367,0.0,0.0,0.0,S,0.0,54362181411802.18,5.452553855219635,378697.6444494106,55000.0,494918.7776242953,445.7627118644068,1535.2881355932202,433.93220338983053,2414.9830508474574,555021720.7300413,0.0,555021720.7300413,1103332325.1023197,True,mining_cheaper_than_direct,-555021720.7300413,548310604.3722785,6.611863246673395
525034,       (1999 FN19),1999 FN19,Y,1.647417640815951,0.3914291449138649,2.256298449684788,0.0162967,,0.0,0.0,0.0,S,0.0,1819724241.5193315,1.2345332836431004,407422.9533578374,55000.0,192100.36363898517,244.0677966101695,99.05084745762711,619.4745762711864,962.593220338983,252140320.5146221,0.0,252140320.5146221,1176078708.9631965,True,mining_cheaper_than_direct,-252140320.5146221,923938388.4485744,2.635436605993109
85627, 85628 (1998 KV2),85628,Y,1.592742111893003,0.331891555187469,13.03023516436633,0.143083,0.775,0.0,0.0,0.0,S,0.0,662937572763.5791,5.171967884450149,379142.2606792502,55000.0,410884.9871113924,157.6271186440678,1485.7627118644068,557.6271186440678,2201.0169491525426,470970451.1887115,0.0,470970451.1887115,1104458308.5697143,True,mining_cheaper_than_direct,-470970451.1887115,633487857.3810028,6.026055986728385
237565,237566 (2001 BW1),237566,N,2.642502536688221,0.3811710487785567,26.53529788702053,0.82795,1.992,0.0,0.0,0.0,S,0.0,11257333403999.293,7.113232041272646,332209.8294237534,55000.0,1876060.4615722743,272.8813559322034,0.0,805.0169491525423,1077.8983050847457,1936450682.1482816,0.0,1936450682.1482816,985602679.5312046,True,direct_cheaper_than_mining,-1936450682.1482816,-950848002.617077,2.951124723024629
75407, 75408 (1999 XG104),75408,N,2.254405301785701,0.0896827546706282,9.418199885939552,1.0649,2.522,0.0,0.0,0.0,S,0.0,22845610758780.69,7.0035055205257,364516.63163702295,55000.0,816606.7394943726,388.135593220339,544.7796610169491,372.08474576271186,1305.0,876776593.6961874,0.0,876776593.6961874,1067419137.7150354,True,mining_cheaper_than_direct,-876776593.6961874,190642544.01884806,3.572895277207392
30310, 30311 (2000 JS10),30311,N,1.990585743347449,0.1599805510984303,19.25634894920278,0.789092,3.574,0.0,0.0,0.0,S,0.0,65017635412880.945,6.804497804772638,349425.369167225,55000.0,1073351.0957573666,359.3220338983051,396.20338983050846,557.6271186440678,1313.1525423728813,1133574352.7852843,0.0,1133574352.7852843,1029200757.6769674,True,direct_cheaper_than_mining,-1133574352.7852843,-104373595.1083169,3.595215721760113
10517, 10518 (1990 MC),10518,N,2.880071642460438,0.3201850941466968,13.69660802952564,0.988473,6.771,0.0,0.0,0.0,S,0.0,442105550868957.6,7.012696650941497,349401.6115726573,55000.0,881498.0818591209,705.0847457627119,1782.915254237288,433.93220338983053,2921.9322033898306,941681433.4601475,0.0,941681433.4601475,1029140591.9499582,True,mining_cheaper_than_direct,-941681433.4601475,87459158.4898107,7.999814382997483
71717, 71718 (2000 GV124),71718,N,3.110913164739068,0.1861112343736428,18.12922765637348,1.56375,5.345,0.0,0.0,0.0,S,0.0,217475658725524.66,6.771580173579049,345884.6964198619,55000.0,1772361.0060273737,561.0169491525423,2872.4745762711864,805.0169491525423,4238.508474576271,1832729657.1166275,0.0,1832729657.1166275,1020234060.7607902,True,direct_cheaper_than_mining,-1832729657.1166275,-812495596.3558372,11.604403763384724
20254, 20255 (1998 FX2),20255,Y,2.152723285818853,0.4906753572078426,9.94568038675914,0.105396,,0.0,0.0,0.0,S,0.0,691839860853.1271,1.8878847485734003,379668.6173861671,55000.0,450947.5104320198,359.3220338983051,297.1525423728813,743.1694915254237,1399.6440677966102,511041307.5141896,0.0,511041307.5141896,1105791298.4836328,True,mining_cheaper_than_direct,-511041307.5141896,594749990.9694432,3.8320166127217252
1626,  1627 Ivar (1929 SH),1627,Y,1.863481492935208,0.3966132591577319,8.450368630107375,0.11161,9.12,0.0,0.0,0.0,S,0.0,1080319067317461.2,7.955769679064622,392511.8245061705,55000.0,366131.0447187908,359.3220338983051,1139.084745762712,310.2372881355932,1808.6440677966102,426207199.9760923,0.0,426207199.9760923,1138316514.4224744,True,mining_cheaper_than_direct,-426207199.9760923,712109314.446382,4.951797584658755
536,   537 Pauly (1904 OG),537,N,3.075879466387522,0.2286799164864311,9.872615398090256,1.35718,40.732,0.0,0.0,0.0,S,0.0,9.624423650191214e+16,9.257395719202421,356222.7103759921,55000.0,1097146.114456299,676.271186440678,49.52542372881356,743.1694915254237,1468.9661016949153,1157374320.848106,0.0,1157374320.848106,1046414915.2124938,True,direct_cheaper_than_mining,-1157374320.848106,-110959405.63561213,4.021809997795798
411200,411201 (2010 LJ14),411201,Y,1.626047373312005,0.3420314016733289,12.02914093393588,0.172332,0.658,0.0,0.0,0.0,S,0.0,405737554437.00714,6.168939019303995,379530.2327682318,55000.0,422821.3490801865,445.7627118644068,2278.169491525424,186.54237288135593,2910.4745762711864,482909295.92079514,0.0,482909295.92079514,1105440841.659344,True,mining_cheaper_than_direct,-482909295.92079514,622531545.7385488,7.968445109572037
6669,  6670 Wallach (1994 LL1),6670,N,2.724892761025207,0.2920770950672686,20.15095168656809,0.926119,8.740,0.0,0.0,0.0,S,0.0,950827697631043.9,8.643176714346161,348721.1163331716,55000.0,949158.2056512383,474.5762711864407,49.52542372881356,557.6271186440678,1081.7288135593221,1009355630.5580138,0.0,1009355630.5580138,1027417248.6757418,True,mining_cheaper_than_direct,-1009355630.5580138,18061618.117727995,2.9616120836668642
138665,138666 (2000 RX96),138666,N,1.940150726450155,0.0789096505406325,17.42851653673407,0.80636,1.674,0.0,0.0,0.0,S,0.0,6680883325289.23,6.015937301575118,362995.85748571204,55000.0,705278.0604045623,301.6949152542373,0.0,433.93220338983053,735.6271186440679,765424758.2411264,0.0,765424758.2411264,1063567801.580422,True,mining_cheaper_than_direct,-765424758.2411264,298143043.3392956,2.0140372858153808
523868,       (1991 XB),1991 XB,Y,2.952306505445887,0.5865272397909579,16.33101841626519,0.236104,,0.0,0.0,0.0,S,0.0,301999052637.222,8.723332683535707,359300.25750565,55000.0,732120.9559739627,906.7796610169491,1832.4406779661017,928.7118644067797,3667.9322033898306,792273237.1328052,0.0,792273237.1328052,1054208753.9335234,True,mining_cheaper_than_direct,-792273237.1328052,261935516.8007182,10.04225107019803
345284,345285 (2005 WQ55),345285,N,2.279196178088749,0.2675630674487543,22.34251801298993,0.841381,1.258,0.0,0.0,0.0,S,0.0,2835368104942.2983,5.837148848041269,343870.46763566206,55000.0,1348821.2092199463,561.0169491525423,1634.3389830508474,619.4745762711864,2814.830508474576,1409101764.031464,0.0,1409101764.031464,1015133058.6867605,True,direct_cheaper_than_mining,-1409101764.031464,-393968705.34470356,7.706585923270572
56337, 56338 (1999 XS162),56338,N,1.826470785167147,0.0630467604678434,18.53758073657905,0.778645,2.022,0.0,0.0,0.0,S,0.0,11773646174458.156,5.308880122282761,354973.09174407145,55000.0,727478.1449257962,359.3220338983051,1337.186440677966,310.2372881355932,2006.7457627118642,787629460.3799407,0.0,787629460.3799407,1043250276.0795537,True,mining_cheaper_than_direct,-787629460.3799407,255620815.69961298,5.494170466014687
